"ruleid","sourceip4","destinationip4","sourcednsname","destinationdnsname","protocol"
"24ad8c53-eaf6-5e2f-b729-f1d0d442381c","","","","{""addr"":""http://78.188.136.200:5631/.i"",""allowed"":false}",""
"2fd62c4b-e7c6-5dea-8f5b-6642bbdf0c81","","","","",""
"e488ba2e-28b6-596f-a1a7-d17894a0a79e","","","","{""addr"":""https://rskasihherlinatimika.com/uia/ette"",""allowed"":false}",""
"f7ef3331-89dc-5525-9363-43b1d31301a4","","","","",""
"beb9eb31-8005-54dc-b684-1a4556a66b1e","","","","{""addr"":""https://cambo-pixel.com/iimh/qakbot.zip"",""allowed"":false}",""
"4888b8aa-3067-5adf-8a49-0688f730fb4b","","","","",""
"7afb6372-abf0-50fd-87e0-dbd8f5763e72","","","","{""addr"":""https://locasilocacao.com.br/ic/nihebelaita"",""allowed"":false}",""
"5a516b40-c2be-5b39-b789-a8e28f901cf4","","","","",""
"0b5ab952-7eaa-55c5-9e25-c1197671cbbb","","","","{""addr"":""http://123.14.202.110:52200/Mozi.m"",""allowed"":false}",""
"56561efd-ba0c-54d7-8280-2d867991b1ce","","","","",""
"b4283d2e-a56b-58d2-84d3-33c32350c916","","","","{""addr"":""https://jeffdahlke.com/css/LLC/fA1TOrCVwmvsW1IOUA/"",""allowed"":false}",""
"9ff77ff2-d3df-5b88-aa09-6459e8770439","","","","",""
"ab4736aa-3831-5dfa-b148-78cdf638e75a","","","","{""addr"":""https://cdn.discordapp.com/attachments/1039189631029227641/1039232049313239150/SecurityHealthServic.exe"",""allowed"":false}",""
"82884847-4658-5e08-a612-93882f072b76","","","","",""
"3f121fa4-3cd1-57ed-b7b2-ee33ca36c313","","","","{""addr"":""https://github.com/enderop44/flies/raw/main/a/betterpad.exe"",""allowed"":false}",""
"51c8b4f8-6784-5abc-ae37-03e4827473c7","","","","",""
"8196c4bc-307a-5a62-9e9e-0bcb4749874f","","","","{""addr"":""https://dual.ec/nrve/mqitebsidua"",""allowed"":false}",""
"1f1d577b-7b0b-5ad7-891d-c3f90a68da19","","","","",""
"b636fddd-1079-518c-bb51-fdf8d8011beb","","","","{""addr"":""http://95.160.220.222:44129/.i"",""allowed"":false}",""
"092d5a43-3c0f-589c-9e42-01ffcf6d9101","","","","",""
"18c45878-ed36-5d94-bf21-1ae10ef7b94f","","","","{""addr"":""http://14.50.129.248:8340/.i"",""allowed"":false}",""
"9c0be004-0caa-5aa6-bc67-3b2cbe6f11d4","","","","",""
"a622ea1f-6462-50ae-9d20-e769cbdb8675","","","","{""addr"":""https://mmazloom.ir/rvtr/qakbot.zip"",""allowed"":false}",""
"39cf3cc7-8801-5684-a45c-e67d72a188be","","","","",""
"78273dd1-d75f-533c-b7c6-17ebf49eb34b","","","","{""addr"":""https://citycont.com/di/ciiiaidlficassp"",""allowed"":false}",""
"29689fe3-5671-5b25-80ce-f161c60b282f","","","","",""
"d25e06c4-fb0c-5485-9c4f-6edbd3ed3c58","","","","{""addr"":""http://85.186.151.246:23305/.i"",""allowed"":false}",""
"1368d189-07c5-557d-9a4c-9e30026ae6c1","","","","",""
"6d28a47a-991f-57f3-87dd-0c0f465e9ab8","","","","{""addr"":""https://cancunrent.com/pilt/xuptadcteiei"",""allowed"":false}",""
"a9b93824-19c6-53bc-9226-510fe42eedae","","","","",""
"62d89d50-2ee8-58fe-b96d-c85c5658fdce","","","","{""addr"":""https://urkapasteis.com.br/pan/niinrtavoemea"",""allowed"":false}",""
"27656c8d-e7f3-5e96-b39c-35a50ce6c24e","","","","",""
"5dc9fb66-24da-501f-94f4-283e2128cb24","","","","{""addr"":""https://rskasihherlinatimika.com/uia/ssnsdiioiameg"",""allowed"":false}",""
"66230dd8-3107-5c29-9c80-cd956524b41e","","","","",""
"d964727b-bea7-5465-aab1-b8f3f8bc9f4f","","","","{""addr"":""https://bibliasacco.com/irom/Ewunoicdaierieasrepectfnoc"",""allowed"":false}",""
"f41d0ae8-7ad9-5964-b7fd-3953b2bec2cf","","","","",""
"18b6df91-0a85-5ab8-930a-35ac76a6b0d3","","","","{""addr"":""https://gsmobile.es/images/stories/46.png"",""allowed"":false}",""
"9a697dd2-3fce-579e-81ff-38c3040edf9c","","","","",""
"956a22ac-f3ff-52bb-8012-b6ce0880cac7","","","","{""addr"":""https://themesfast.net/tn/esbumsiteorpt"",""allowed"":false}",""
"4ec8a6fb-2132-56ed-af48-290475271b6c","","","","",""
"68efdbd2-7bb3-5192-8cb9-0d934545b6cc","","","","{""addr"":""http://185.132.53.115/pXdN91.armv5l"",""allowed"":false}",""
"37e69db6-3f1b-5be6-bcb6-6b9393762000","","","","",""
"a783c490-f8d5-5bf0-a0d1-17c970ac9809","","","","{""addr"":""https://themesfast.net/tn/etrlteiivatsvi"",""allowed"":false}",""
"588eaae8-22db-5007-890e-856490bb351e","","","","",""
"6d29d4ca-54a4-5206-a748-d1d84d5a69f3","","","","{""addr"":""https://mubarikimpex.com.pk/tedo/hcpaisi"",""allowed"":false}",""
"d38e5003-22fd-5172-b56a-79829d75b184","","","","",""
"59d0f3c4-c848-575f-84dd-f63329836ef9","","","","{""addr"":""http://208.67.105.179/derekzx.exe"",""allowed"":false}",""
"ac589e50-d163-54ce-9ae6-b43730fa3dc0","","","","",""
"746eb58d-70dc-59f6-97f8-3647936fcf38","","","","{""addr"":""https://snmtnt.com/taub/offerKuhlman"",""allowed"":false}",""
"4f7fecc3-014c-55bb-9e7e-6b31f03ac205","","","","",""
"facc1a3c-03c2-5867-99db-e78b73dc610a","","","","{""addr"":""https://edoraseguros.com.br/cgi-bin/jQNq9wlH1GXU/"",""allowed"":false}",""
"d97f168e-9f1c-55ee-9352-11d77a1f79ef","","","","",""
"b8918aa2-c381-5016-af69-9cf1cbced0da","","","","{""addr"":""https://enmarflooring.com/iiu/resnnmaioo"",""allowed"":false}",""
"e3833017-dbc4-517c-a9c9-6eed74bd8b08","","","","",""
"50a85598-3e37-50a8-bffd-00ab21a080c8","","","","{""addr"":""https://sustainablehappinesstogether.com/vrnd/tqeou"",""allowed"":false}",""
"819bd6f1-663c-5f9e-8f57-d6d8dbe9855d","","","","",""
"7dcd4b49-4c1c-5f58-8dd0-224ed0e1a89d","","","","{""addr"":""https://ungguljayasakti.co.id/ln/acntmioaeoiccs"",""allowed"":false}",""
"212091b8-9670-5979-8994-558ec7fcd998","","","","",""
"b912115a-1299-5844-b74f-52149b86f6f5","","","","{""addr"":""https://sscomfortcabs.com/rrt/ftutogpliusav"",""allowed"":false}",""
"cf249bc1-7099-5781-9bef-d8edcc4cb839","","","","",""
"1a2e2abd-8c41-5c29-ad61-1b8d72710c83","","","","{""addr"":""https://turngrouptechnologies.com/lti/bssiuioqen"",""allowed"":false}",""
"bde0c80c-05cc-5d4d-9e10-c8e0013575c4","","","","",""
"8ee10487-91be-5380-ac5c-8949b2d75e1f","","","","{""addr"":""https://movers-packer.in/st/riedrnuhmetreeerpr"",""allowed"":false}",""
"b25bb0bd-aa8f-529f-bc0e-6122b9420db4","","","","",""
"d1c58ef6-bf30-597e-a752-e828ba84e7b4","","","","{""addr"":""https://cancunrent.com/pilt/ttauuns"",""allowed"":false}",""
"b99ae488-61d5-5203-8eb0-bd36edad4da1","","","","",""
"b5d70af3-1a0b-5194-8ef5-19f786177dd3","","","","{""addr"":""https://magutines.com/mn/index.php?e=qbot.zip"",""allowed"":false}",""
"9bd7fc6e-94d9-56fd-893d-011af1083eb6","","","","",""
"058e63c8-b90f-5723-8cf0-547c27ff4742","","","","{""addr"":""https://vdscomputerinstitute.com/vrsi/qbot.zip"",""allowed"":false}",""
"97320f0b-c41c-5a8d-acc6-8836287ba816","","","","",""
"cc0235cc-23db-5e70-8c02-866303172ea9","","","","{""addr"":""https://adapsai.com/eu/tbdiniiioodlas"",""allowed"":false}",""
"71c6f547-3409-5603-a532-57be3f2913c8","","","","",""
"0555bde0-69c1-5862-9eb3-ef28f37f7f80","","","","{""addr"":""https://airportstarshuttle.com/rlo/tqusae"",""allowed"":false}",""
"82698b9e-e1f4-5df5-99bb-c6fb4271e2af","","","","",""
"70d416f6-1700-59ee-8fdd-32f1d36d8b40","","","","{""addr"":""https://diacco.com/uq/offerPuente"",""allowed"":false}",""
"3571b1e3-d148-5c31-9fe4-d2dc9951b009","","","","",""
"04e7aaf9-280f-5ae6-af99-20cf5adcb8f4","","","","{""addr"":""https://mabemaservice.co.mz/eotu/unsuilaucatorqqied"",""allowed"":false}",""
"bd854770-2512-5a14-903b-dd00d464a522","","","","",""
"e7ff5cfe-40a0-5178-b7e8-9474f2939568","","","","{""addr"":""https://docs.google.com/uc?export=download&id=10I_vHYjqRvnFdj1tmkb5YBvA6YeeQcLA"",""allowed"":false}",""
"e7d19836-9bdf-5a76-8b98-3fb0cafcf63d","","","","",""
"f1617026-ced9-551d-af46-9b1f5072800f","","","","{""addr"":""https://deepikafoi.in/fila/ieamqvuian"",""allowed"":false}",""
"134e5990-9d46-5cc9-b011-7766d1226231","","","","",""
"97038381-fb75-5037-9a15-164e0ad7f3a7","","","","{""addr"":""https://gegram.com.pe/amai/rnutumeeet"",""allowed"":false}",""
"f05065f4-f8b7-54f8-b46b-44ec29a30223","","","","",""
"7de005e9-14f0-5377-9da0-42e95acd0ca3","","","","{""addr"":""https://s3.krakenfiles.com/uploads/19-09-2022/QNjXVaTGaj/image.jpg"",""allowed"":false}",""
"f27910ba-2c61-57ba-8c83-980c0c6e8b3f","","","","",""
"b4a05cd1-9028-52ea-80ef-900bccd8753c","","","","{""addr"":""https://terragroupint.com/ste/iqesux"",""allowed"":false}",""
"3e7604f3-cab0-56e1-9334-58658b5b1ccd","","","","",""
"850e48f9-22c2-553f-b7db-f8f96f317e06","","","","{""addr"":""https://nttfalumnipune.com/rtc/oarbueirmlu"",""allowed"":false}",""
"410d77e2-87ea-50b9-9914-8723fd4cfc73","","","","",""
"c91ea1fd-8322-5afe-9f72-91210d3d1d1e","","","","{""addr"":""https://srnrecycling.com/etas/bulsioutqtcidsaniaren"",""allowed"":false}",""
"e0f994f6-ce93-5595-9f7c-80ef71d5bda3","","","","",""
"472392a1-5fdb-56df-9ea8-1f8f28c8c51a","","","","{""addr"":""https://kotexservicesolutions.com/utuq/leapvmsi"",""allowed"":false}",""
"d56732c7-b0c1-5da1-b742-e8eea59bc4f0","","","","",""
"73c4a29c-19bc-595d-a042-7110f4e9557b","","","","{""addr"":""https://roomierent.mx/moo/offerBarry"",""allowed"":false}",""
"7ca52a07-53a6-59ca-9aa8-db49ea1ad96a","","","","",""
"68e9a164-cc8b-5877-83f3-de95162b8e3e","","","","{""addr"":""http://182.126.122.65:58101/Mozi.m"",""allowed"":false}",""
"65f941e9-41fe-547d-8864-c8a69462853d","","","","",""
"e3bf5a2f-c4d1-52b7-afe2-abdea57b8198","","","","{""addr"":""https://amanetgiurgiunonstop.ro/en/aptecditiiun"",""allowed"":false}",""
"56f39132-c670-547f-bf81-e7634725831e","","","","",""
"de1fcb7f-3126-5a15-9ab3-5a8abdfe809b","","","","{""addr"":""http://58.142.96.245:62628/.i"",""allowed"":false}",""
"07cedb78-fc33-5fef-9655-485c0ea6461d","","","","",""
"0029acb6-9234-51b8-a8b4-94446a701ac5","","","","{""addr"":""https://twistsweet.com/li/taipstielraetvca"",""allowed"":false}",""
"873b9aa1-0ad9-5a5c-ae7e-fedb97683ff4","","","","",""
"cb04139a-6c8e-5eb8-bf47-2b55554ff7a4","","","","{""addr"":""http://www.izeltelekom.com/lure.php"",""allowed"":false}",""
"3919c476-ca2f-5598-af4d-4655691daae7","","","","",""
"87e4f0b2-f1df-5dee-b409-6ad2c2bc820a","","","","{""addr"":""https://themesfast.net/tn/sineiumai"",""allowed"":false}",""
"0b72c475-ba00-5e88-854d-a3b9ba861672","","","","",""
"d3184580-8a9b-58c4-95f4-efaabef37524","","","","{""addr"":""http://52.187.50.165/site/att.txt"",""allowed"":false}",""
"dc5ba1ea-d31c-543f-b38c-04a03d4f5a6d","","","","",""
"40b64578-96b2-5fb4-b7ce-fa7e12f861bd","","","","{""addr"":""https://qzg.af/tits/igmailmeindeni"",""allowed"":false}",""
"02f61a21-cef7-52c9-a6d4-0b0b2354f454","","","","",""
"6b4f3d17-3dbe-5654-b48c-f205a7bf91ac","","","","{""addr"":""https://btc.com.tw/nib/offerXavier"",""allowed"":false}",""
"3f71c876-1960-5bbe-90d3-144f41a8ff4b","","","","",""
"be1dfa56-80ca-5b8f-a1a2-91990216d2b1","","","","{""addr"":""http://59.1.251.12:17802/.i"",""allowed"":false}",""
"3f16e392-b68c-5213-a941-a44c5893b301","","","","",""
"9fa9e53b-b8e2-5232-91ec-59cc8046c215","","","","{""addr"":""https://jmdcourier.in/rre/taoeuvvtsplli"",""allowed"":false}",""
"b5e2e275-7324-5f44-bb6b-58c5bfde0869","","","","",""
"849aa656-77f9-57f0-9107-3d93bec8157f","","","","{""addr"":""http://208.67.105.179/yugozx.exe"",""allowed"":false}",""
"735327bd-8129-53c3-b2c5-22cf26344e3e","","","","",""
"fcb8eef7-1e11-5e39-8c07-a97c1db70669","","","","{""addr"":""https://yxe.com.br/lanm/nmiaimuatlidbsunq"",""allowed"":false}",""
"9c522482-9411-5048-a1a8-54077909c39f","","","","",""
"63b50118-5721-5980-b75d-602019e7ebb2","","","","{""addr"":""http://momohouse.com.au/cri/ooilmrprtiola"",""allowed"":false}",""
"811b55b9-e219-5212-ade6-542fb9d2c5f9","","","","",""
"741a2cea-c3c5-54d7-b71b-1f8284cb5a93","","","","{""addr"":""https://kancompany.sa/efr/lveet"",""allowed"":false}",""
"f9a396f7-2f8e-5d96-85ba-0b2bc8ffc32e","","","","",""
"cf3aa4a0-4fb9-5aa3-8320-a48e45bd6dc2","","","","{""addr"":""http://109.206.241.34/sh4"",""allowed"":false}",""
"c577e517-3b8a-5a42-8011-ea2e1887c6e5","","","","",""
"433c737d-f1ff-51d1-a29e-41beee450f53","","","","{""addr"":""https://meci-ss.com/abl/ieieetssmuanmrpuiqli"",""allowed"":false}",""
"e0800cbb-ed50-5bcf-ac94-aeb1bee3f2df","","","","",""
"e9d0551d-d9dd-56a4-911c-f4306b62bdd7","","","","{""addr"":""https://poolehwbcentre.co.uk/etp/index.php?e=qbot.zip"",""allowed"":false}",""
"dc19bde1-1c9c-5a19-9d72-cb6f983ed4ce","","","","",""
"c627c904-e9ad-5d45-be3a-9d5b4b8868d8","","","","{""addr"":""http://189.39.207.200:6028/.i"",""allowed"":false}",""
"f9fea5d3-4ac4-5a28-be80-d4faa7ee8a8e","","","","",""
"ea2205cc-f7f3-59e5-a8b5-4209cd8801d9","","","","{""addr"":""https://mutahhar.pk/easn/tistaeoaiecsieublssntms"",""allowed"":false}",""
"a43528d9-0b79-5bf2-805f-193415691919","","","","",""
"144c9928-c541-58d6-ad85-c131d81ad3a6","","","","{""addr"":""https://jerukcloud.my.id/re/etea"",""allowed"":false}",""
"edf7e38e-2f21-5065-beb5-492f4d3d0b95","","","","",""
"8fc6a2a7-d374-51b5-b32f-fbc0cbb81000","","","","{""addr"":""https://emjaybrewery.com/um/acasucisnum"",""allowed"":false}",""
"2286ec83-540b-54cc-bb79-0bb002f569a9","","","","",""
"0aafa908-6cb2-552a-b2ce-8c050f1ee2a0","","","","{""addr"":""http://webs-up.com/HAHNPG/fuck_niggers_8.hta"",""allowed"":false}",""
"6764153f-be9e-500f-89f9-00e608e7194f","","","","",""
"33558559-cec2-5389-90c2-c5df4cbaeb90","","","","{""addr"":""http://104.168.45.101/zxxsa_assswq_zza_xxsc_cvb_zxxs_wqaax_xzzza_sda_dzzqwq_zzxs_dasdz_sada_sdas/zz_xxx_zz_xc_cc_zx_xz.doc"",""allowed"":false}",""
"f352b291-abe7-5206-8e73-79b5fa86aa60","","","","",""
"92204e41-6766-5f3c-bc63-c24aee49345d","","","","{""addr"":""http://125.150.131.61:13076/.i"",""allowed"":false}",""
"734e3a31-94ab-501d-bc88-a303bd2f2e7a","","","","",""
"1c3fc97c-e645-5c8e-a723-9ae0b96f1bb8","","","","{""addr"":""https://rskasihherlinatimika.com/uia/ioisrememuietqlp"",""allowed"":false}",""
"f6fd260c-d17a-5f73-8880-08f348512342","","","","",""
"2e77cb33-190d-5ac8-a4e7-79249b33f8e4","","","","{""addr"":""https://minercode.org/aeir/aett"",""allowed"":false}",""
"ad32b316-48be-5c12-8cdc-b85b808a07b4","","","","",""
"44556855-27e0-54d9-a61e-6a854fb9b078","","","","{""addr"":""http://198.46.142.144/300/vbc.exe"",""allowed"":false}",""
"4b5b8fcb-8e1c-5aaa-b533-bc44695cb9fb","","","","",""
"0fa1e537-f241-5c28-b418-dacca32bb533","","","","{""addr"":""https://uwinitnigeria.com.ng/oas/ltqmaasnuui"",""allowed"":false}",""
"d02ba87a-5412-5605-89e9-5bad02f0732e","","","","",""
"ab55bc0b-4513-53f4-9fe7-1860cc404638","","","","{""addr"":""https://megabrownie.com/tr/meltuuvtpqaio"",""allowed"":false}",""
"4d3f125a-9137-56fb-a7ff-dc93de1f2972","","","","",""
"3912ec78-454d-565d-bfcc-cff5d58110e6","","","","{""addr"":""https://lordbabalokenath.org/aud/qbot.zip"",""allowed"":false}",""
"ddd4dda8-09ad-5a32-9d99-a66d347cf855","","","","",""
"58d19ec9-49d7-535a-8ad1-498bc312cdaa","","","","{""addr"":""http://176.172.95.188:5216/.i"",""allowed"":false}",""
"11b63210-878e-597f-88b6-d9516c80ebb3","","","","",""
"57e9e331-820f-5638-a594-e14f80f43be2","","","","{""addr"":""https://rsphydraulic.com/qum/qakbot.zip"",""allowed"":false}",""
"c2a24b75-4728-5a24-b1d1-b92af7116653","","","","",""
"b8ef34f6-e740-5b60-92d8-390a1e558de4","","","","{""addr"":""http://91.187.103.32:19834/.i"",""allowed"":false}",""
"60d8a520-c110-5540-9180-e49e3758a3fa","","","","",""
"7ae368f7-77db-561b-a47f-ef84ae749b71","","","","{""addr"":""https://inc-service.eu/esom/enmageaqui"",""allowed"":false}",""
"70209e8d-1852-5fb7-adef-c4e3a912d1d8","","","","",""
"1561c2f5-4538-554c-8ff2-df67c97039ea","","","","{""addr"":""https://ellenkicet.ac.in/srsu/puretovaledlomto"",""allowed"":false}",""
"3b974f37-297c-5338-9c3c-f1a5a6a1eeb4","","","","",""
"4e81a2ef-3f6a-56d5-97b6-00bbeb065834","","","","{""addr"":""https://megabrownie.com/tr/eabnlonro"",""allowed"":false}",""
"61017473-966e-5c42-90a4-34a164b3b7fe","","","","",""
"4773aeb9-1ad9-5a2b-9e4e-f6d63fa8faed","","","","{""addr"":""https://polimar-const.com/ml/auuuifouteqrsngtcn"",""allowed"":false}",""
"b552be01-77ce-51d3-8258-acdc2bcbf64e","","","","",""
"a768cac9-3f02-5c40-989e-7caeed0d51e9","","","","{""addr"":""https://pastebin.com/raw/u59eEarf"",""allowed"":false}",""
"515e2b63-6837-50e1-89fb-e3cc0aa598a7","","","","",""
"7c6858d5-5807-50a0-ad65-e8d926720eae","","","","{""addr"":""http://79.137.205.87/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/vcruntime140.dll"",""allowed"":false}",""
"f6235068-a995-5ac5-b703-5ee138e0f1ee","","","","",""
"c2ef8ade-1f70-5c0f-b039-738079aec654","","","","{""addr"":""https://frypangraphics.com/ea/atvueupqioslt"",""allowed"":false}",""
"b42e846a-e848-5090-b7e2-2be64a96e325","","","","",""
"a1519ec8-2c30-5345-847f-1b912b9c09fc","","","","{""addr"":""https://apexfreights.com/so/nuemaadultit"",""allowed"":false}",""
"d05df600-b361-5522-bc99-374f11c7788d","","","","",""
"16ec7e89-0539-529d-ae70-e61656c98dbe","","","","{""addr"":""https://haamegujarati.com/stp/uqdiitca"",""allowed"":false}",""
"9eb9cf49-8840-59d0-a094-635c106c860a","","","","",""
"b6531c64-6b83-5809-9738-40fe8d30b709","","","","{""addr"":""https://getyourtravelution.com/amii/teut"",""allowed"":false}",""
"f0a81f86-7473-5ed2-bb88-d1adf4aaf539","","","","",""
"15058083-db8e-5696-85f0-7866a86c3eb6","","","","{""addr"":""https://visitwakullabeach.com/su/ansdpurnieeimaod"",""allowed"":false}",""
"9de8831f-ecde-5a93-8f8e-41c84a6310b6","","","","",""
"a5ed3fac-f96a-5263-a1a9-595430e75694","","","","{""addr"":""https://lamodacustomtailor.com/neau/esminde"",""allowed"":false}",""
"4dc5398e-f278-5d30-9d4c-8f2504105457","","","","",""
"4c909821-0034-51c9-8be7-8c179a0cd131","","","","{""addr"":""http://ly.yjlianyi.top/wp-admin/NRAdJ/"",""allowed"":false}",""
"d19a4694-8e32-58ad-8de8-56ff18ad4029","","","","",""
"a6633945-cdc9-53ea-b53a-0cfe649c212d","","","","{""addr"":""http://222.136.25.29:52573/Mozi.m"",""allowed"":false}",""
"bb004b6c-6c8f-56ac-9872-8b92da46c738","","","","",""
"5fa561e5-f437-53d0-b2b8-52f5063c2bd1","","","","{""addr"":""https://belazulpiscinas.com.br/hldo/ettu"",""allowed"":false}",""
"c07325c9-ba25-5e58-b1d4-848d6707594a","","","","",""
"6e8a0a47-8504-5a8c-abb2-f7f0e8583827","","","","{""addr"":""http://89.203.251.188/bins.sh"",""allowed"":false}",""
"39981d46-7fa8-5762-af8a-c0f9feb33cd8","","","","",""
"0c13d623-11e9-5b33-9437-f834bdf42f13","","","","{""addr"":""https://corporacionface.org/ute/cldaouoplre"",""allowed"":false}",""
"eb5070f1-4d01-53a9-90b7-b6ab26da6a07","","","","",""
"a99f36db-8e4e-548b-9a8d-379559c9a438","","","","{""addr"":""https://reformistindia.com/eoer/sdoteriitonbcili"",""allowed"":false}",""
"f4ce0698-4d44-5acf-9295-6f5a5fb782c7","","","","",""
"c892623c-9130-5de9-a274-e88e60791a07","","","","{""addr"":""https://theutalent.com/pi/nsueotrmoibnp"",""allowed"":false}",""
"cf323a42-d9ee-5873-8e61-f3f9f77098cf","","","","",""
"0b6b9a78-c42f-5c40-ac95-f6f1f6eabff0","","","","{""addr"":""http://106.105.194.157:45400/.i"",""allowed"":false}",""
"7c825184-70f3-5c3c-8f72-b97ea1473091","","","","",""
"26a112bb-22c7-5a3c-ae15-82513ebdda83","","","","{""addr"":""http://gokart.com.tr/ns/cuineqmvmuea"",""allowed"":false}",""
"e954896e-343f-5cbf-9222-ee215cb6295e","","","","",""
"87b4ff93-954f-5a01-ab79-a41d6c23e39f","","","","{""addr"":""https://pastebin.com/raw/K6mGjb3R"",""allowed"":false}",""
"b50c71b7-49e0-5a61-88ea-425c94413274","","","","",""
"30893786-f366-589b-b24f-ccd91c736313","","","","{""addr"":""https://mrshakesorvetes.com.br/boom/ettenrsndius"",""allowed"":false}",""
"0f35be33-c453-596d-8be3-5990a67ecce9","","","","",""
"01e0e27a-883e-536d-a293-701d8a9ed94a","","","","{""addr"":""https://bullfasterinc.com/ma/sncrileitonquahu"",""allowed"":false}",""
"fead644d-dd7f-5d8c-8afa-cd26f969b8f0","","","","",""
"d26b06a1-03e5-5b42-bc72-82228934efc1","","","","{""addr"":""https://559trailerrental.com/csa/lmonnerodo"",""allowed"":false}",""
"e453c308-cf83-5315-b809-e2d364eef8fc","","","","",""
"812e8f8e-da2f-52bb-83f9-86e14533368c","","","","{""addr"":""http://58.114.57.118:39861/.i"",""allowed"":false}",""
"2375b4cf-c55a-5b42-be03-6b07bf23f9cf","","","","",""
"4789c3da-77e4-55e3-b98f-d260c476f39f","","","","{""addr"":""https://qzg.af/tits/ccieastsvuamistrau"",""allowed"":false}",""
"982a4526-8d75-5ddf-9e7f-3832270575ce","","","","",""
"9d6796f6-6cc6-5f44-9750-3423a774d660","","","","{""addr"":""http://194.87.231.59/Explorer/audiodg.exe"",""allowed"":false}",""
"54aae861-e447-562f-bf7b-7ddd18568b23","","","","",""
"91d08b90-4c15-5b98-a893-260ebc99a18c","","","","{""addr"":""https://alumibarcos.com.br/dol/mpreiqbotiausu"",""allowed"":false}",""
"4253ee7c-257d-5374-9b7e-b88d4024dddd","","","","",""
"305126da-6779-532d-8f06-ce53ef001791","","","","{""addr"":""https://portalmetodo.com.br/eamm/aquitduuismaln"",""allowed"":false}",""
"9e568c03-1214-500b-b9f1-1d712c4a74e4","","","","",""
"26f2e174-2d80-5f4d-b3c6-affcd6c7e5b4","","","","{""addr"":""http://185.215.113.66/tpeinf.exe"",""allowed"":false}",""
"e235b2d5-8030-58a2-b0cb-45bd7e8ab07b","","","","",""
"9c3bcf3d-5e13-5c0c-b9d3-f6aa41eb16e8","","","","{""addr"":""https://bitbucket.org/dsaddsaf1234/adobeprojectss/downloads/AppSetup.rar"",""allowed"":false}",""
"a02e6e86-706e-5b07-9147-74c72520356f","","","","",""
"d15558e1-5094-5c2a-a6c2-b4f7a3a1c1f2","","","","{""addr"":""http://115.49.43.67:58976/Mozi.m"",""allowed"":false}",""
"ad16731d-f865-59e0-991c-6a8e66bf6f43","","","","",""
"792d61f1-45f7-5081-8539-6ca465c5fe04","","","","{""addr"":""https://dalwindispensary.com/etnr/qutlauaim"",""allowed"":false}",""
"08d29cad-0c8f-5f58-a9e0-20279784a4f3","","","","",""
"9d75b856-b570-5207-a424-2a7fe7743715","","","","{""addr"":""https://ubeil.mx/or/rsiduropteertnheie"",""allowed"":false}",""
"3ff8b6a4-631e-5144-98dd-d6bd6c0acc4a","","","","",""
"07f8a5bc-da94-555e-b9b6-818f8fe28a2f","","","","{""addr"":""https://codewritertusharb.co/aait/offerKalmes"",""allowed"":false}",""
